amanufacturer,bmodel,cderivative,dncap_safetystar_rating,encap_safetyadult_occupants%_score,fncap_safetychild_occupants%_score,gncap_safetypedestrians%_score,hncap_safetysafety_assist%_score
AUDI,Q3 ESTATE,45 TFSI 245 Quattro S Line 5dr S Tronic [Tech Pro],5,87,86,80,78
AUDI,Q3 ESTATE,45 TFSI 245 Quattro S Line 5dr S Tronic [Tech],5,87,86,80,78
AUDI,Q3 ESTATE SPECIAL EDITIONS,1.5 e-Hybrid Launch Edition 5dr S Tronic,5,87,86,80,78
AUDI,Q3 ESTATE SPECIAL EDITIONS,2.0 TFSI 265 Quattro Launch Edition 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 e-Hybrid Edition 1 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 e-Hybrid Edition 1 5dr S Tronic [S+V Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 e-Hybrid Edition 1 5dr S Tronic [Sound+Vision],5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 e-Hybrid S Line 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 e-Hybrid S Line 5dr S Tronic [Sound+Vision],5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 e-Hybrid S Line 5dr S Tronic[Sound+Vision Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 e-Hybrid Sport 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 e-Hybrid Sport 5dr S Tronic [Sound+Vision],5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 TFSI Edition 1 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 TFSI Edition 1 5dr S Tronic [Sound+Vision Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 TFSI Edition 1 5dr S Tronic [Sound+Vision],5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 TFSI S Line 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 TFSI S Line 5dr S Tronic [Sound+Vision Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 TFSI S Line 5dr S Tronic [Sound+Vision Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 TFSI Sport 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,1.5 TFSI Sport 5dr S Tronic [Sound+Vision Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI 265 Quattro Ed 1 5dr S Tronic [S+V Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI 265 Quattro Edition 1 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI 265 Quattro Edition 1 5dr S Tronic [S+V],5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI 265 Quattro S Line 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI 265 Quattro S Line 5dr S Tronic [S+V Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI 265 Quattro S Line 5dr S Tronic [S+V],5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI Quattro Edition 1 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI Quattro Edition 1 5dr S Tronic [S+V Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI Quattro Edition 1 5dr S Tronic [S+V],5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI Quattro S Line 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI Quattro S Line 5dr S Tronic [S+V Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI Quattro S Line 5dr S Tronic[Sound+Vision],5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI Quattro Sport 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,2.0 TFSI Quattro Sport 5dr S Tronic [Sound+Vision],5,87,86,80,78
AUDI,Q3 SPORTBACK,"35 TFSI Black Edition 5dr [20"" Alloy]",5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Black Edition 5dr [Tech Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Black Edition 5dr [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,"35 TFSI Black Edition 5dr S Tronic [20"" Alloy]",5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Black Edition 5dr S Tronic [Tech Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Black Edition 5dr S Tronic [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI S Line 5dr [Leather],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI S Line 5dr [Tech Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI S Line 5dr [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI S Line 5dr S Tronic [Leather],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI S Line 5dr S Tronic [Tech Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI S Line 5dr S Tronic [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Sport 5dr,5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Sport 5dr [Tech Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Sport 5dr [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Sport 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Sport 5dr S Tronic [Tech Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,35 TFSI Sport 5dr S Tronic [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,"40 TFSI Quattro Black Ed 5dr S Tronic [20"" Alloy]",5,87,86,80,78
AUDI,Q3 SPORTBACK,40 TFSI Quattro Black Ed 5dr S Tronic [Tech Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,40 TFSI Quattro Black Ed 5dr S Tronic [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,40 TFSI Quattro S Line 5dr S Tronic [Leather],5,87,86,80,78
AUDI,Q3 SPORTBACK,40 TFSI Quattro S Line 5dr S Tronic [Tech Pack],5,87,86,80,78
AUDI,Q3 SPORTBACK,40 TFSI Quattro S Line 5dr S Tronic [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,"45 TFSI 245 Qtro Black Ed 5dr S Tronic [20"" Alloy]",5,87,86,80,78
AUDI,Q3 SPORTBACK,45 TFSI 245 Qtro Black Ed 5dr S Tronic [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,45 TFSI 245 Quattro Black Ed 5dr S Tronic [Tech],5,87,86,80,78
AUDI,Q3 SPORTBACK,45 TFSI 245 Quattro S Line 5dr S Tronic [Leather],5,87,86,80,78
AUDI,Q3 SPORTBACK,45 TFSI 245 Quattro S Line 5dr S Tronic [Tech Pro],5,87,86,80,78
AUDI,Q3 SPORTBACK,45 TFSI 245 Quattro S Line 5dr S Tronic [Tech],5,87,86,80,78
AUDI,Q3 SPORTBACK SPECIAL EDITIONS,1.5 e-Hybrid Launch Edition 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK SPECIAL EDITIONS,1.5 e-Hybrid Launch Edition Plus 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK SPECIAL EDITIONS,1.5 TFSI Launch Edition 5dr S Tronic,5,87,86,80,78
AUDI,Q3 SPORTBACK SPECIAL EDITIONS,2.0 TFSI 265 Quattro Launch Edition Plus 5dr S Tro,5,87,86,80,78
AUDI,Q4 E-TRON ESTATE,150kW 40 63kWh Black Edition 5dr Auto,5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,150kW 40 63kWh Black Edition 5dr Auto [Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,150kW 40 63kWh Black Edition 5dr Auto [Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,150kW 40 63kWh S Line 5dr Auto [Leather/Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,150kW 40 63kWh S Line 5dr Auto [Leather/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,150kW 40 63kWh S Line 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,150kW 40 63kWh Sport 5dr Auto [Leather/Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,150kW 40 63kWh Sport 5dr Auto [Leather/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,150kW 40 63kWh Sport 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 82kWh Black Edition 5dr Auto,5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 82kWh Black Edition 5dr Auto [Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 82kWh Black Edition 5dr Auto [Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 82kWh S Line 5dr Auto [Leather/Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 82kWh S Line 5dr Auto [Leather/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 82kWh S Line 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 82kWh Sport 5dr Auto [Leather/Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 82kWh Sport 5dr Auto [Leather/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 82kWh Sport 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 Qtro 82kWh Black Ed 5dr Auto [Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 Qtro 82kWh Black Ed 5dr Auto [Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 Qtro 82kWh S Line 5dr Auto [Lth/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 Qtro 82kWh Sport 5dr Auto [Lth/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 Quattro 82kWh Black Edition 5dr Auto,5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 Quattro 82kWh S Line 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 Quattro 82kWh S Line 5dr Auto [Lth/Tech],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 Quattro 82kWh Sport 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,210kW 45 Quattro 82kWh Sport 5dr Auto [Lth/Tech],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,250kW 55 Qtro 82kWh Black Ed 5dr Auto [Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,250kW 55 Qtro 82kWh Black Ed 5dr Auto [Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,250kW 55 Qtro 82kWh S Line 5dr Auto [Lth/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,250kW 55 Qtro 82kWh Sport 5dr Auto [Lth/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,250kW 55 Quattro 82kWh Black Edition 5dr Auto,5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,250kW 55 Quattro 82kWh S Line 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,250kW 55 Quattro 82kWh S Line 5dr Auto [Lth/Tech],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,250kW 55 Quattro 82kWh Sport 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON ESTATE,250kW 55 Quattro 82kWh Sport 5dr Auto [Lth/Tech],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,150kW 40 63kWh Black Edition 5dr Auto,5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,150kW 40 63kWh Black Edition 5dr Auto [Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,150kW 40 63kWh Black Edition 5dr Auto [Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,150kW 40 63kWh S Line 5dr Auto [Leather/Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,150kW 40 63kWh S Line 5dr Auto [Leather/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,150kW 40 63kWh S Line 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,150kW 40 63kWh Sport 5dr Auto [Leather/Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,150kW 40 63kWh Sport 5dr Auto [Leather/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,150kW 40 63kWh Sport 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 82kWh Black Edition 5dr Auto,5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 82kWh Black Edition 5dr Auto [Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 82kWh Black Edition 5dr Auto [Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 82kWh S Line 5dr Auto [Leather/Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 82kWh S Line 5dr Auto [Leather/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 82kWh S Line 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 82kWh Sport 5dr Auto [Leather/Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 82kWh Sport 5dr Auto [Leather/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 82kWh Sport 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 Qtro 82kWh Black Ed 5dr Auto [Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 Qtro 82kWh Black Ed 5dr Auto [Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 Qtro 82kWh S Line 5dr Auto [Lth/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 Qtro 82kWh Sport 5dr Auto [Lth/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 Quattro 82kWh Black Edition 5dr Auto,5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 Quattro 82kWh S Line 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 Quattro 82kWh S Line 5dr Auto [Lth/Tech],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 Quattro 82kWh Sport 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,210kW 45 Quattro 82kWh Sport 5dr Auto [Lth/Tech],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,250kW 55 Qtro 82kWh Black Ed 5dr Auto [Tech Pack],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,250kW 55 Qtro 82kWh Black Ed 5dr Auto [Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,250kW 55 Qtro 82kWh S Line 5dr Auto [Lth/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,250kW 55 Qtro 82kWh Sport 5dr Auto [Lth/Tech Pro],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,250kW 55 Quattro 82kWh Black Edition 5dr Auto,5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,250kW 55 Quattro 82kWh S Line 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,250kW 55 Quattro 82kWh S Line 5dr Auto [Lth/Tech],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,250kW 55 Quattro 82kWh Sport 5dr Auto [Leather],5,91,87,79,73
AUDI,Q4 E-TRON SPORTBACK,250kW 55 Quattro 82kWh Sport 5dr Auto [Lth/Tech],5,91,87,79,73
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro Black Edition 5dr S Tronic,5,85,86,79,77
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro Black Edition 5dr S Tronic [Tech],5,85,86,79,77
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro S Line 5dr S Tronic,5,85,86,79,77
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro S Line 5dr S Tronic [Tech Pack],5,85,86,79,77
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro Sport 5dr S Tronic,5,85,86,79,77
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro Sport 5dr S Tronic [Tech Pack],5,85,86,79,77
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro Vorsprung 5dr S Tronic,5,85,86,79,77
AUDI,Q5 DIESEL SPORTBACK,2.0 TDI Quattro Black Edition 5dr S Tronic,5,85,86,79,77
AUDI,Q5 DIESEL SPORTBACK,2.0 TDI Quattro Black Edition 5dr S Tronic [Tech],5,85,86,79,77
AUDI,Q5 DIESEL SPORTBACK,2.0 TDI Quattro S Line 5dr S Tronic,5,85,86,79,77
AUDI,Q5 DIESEL SPORTBACK,2.0 TDI Quattro S Line 5dr S Tronic [Tech Pack],5,85,86,79,77
AUDI,Q5 DIESEL SPORTBACK,2.0 TDI Quattro Sport 5dr S Tronic,5,85,86,79,77
AUDI,Q5 DIESEL SPORTBACK,2.0 TDI Quattro Sport 5dr S Tronic [Tech Pack],5,85,86,79,77
AUDI,Q5 DIESEL SPORTBACK,2.0 TDI Quattro Vorsprung 5dr S Tronic,5,85,86,79,77
AUDI,Q5 ESTATE,2.0 TFSI Quattro Black Edition 5dr S Tronic,5,85,86,79,77
AUDI,Q5 ESTATE,2.0 TFSI Quattro Black Edition 5dr S Tronic [Tech],5,85,86,79,77
AUDI,Q5 ESTATE,2.0 TFSI Quattro S Line 5dr S Tronic,5,85,86,79,77
AUDI,Q5 ESTATE,2.0 TFSI Quattro S Line 5dr S Tronic [Tech Pack],5,85,86,79,77
AUDI,Q5 ESTATE,2.0 TFSI Quattro Sport 5dr S Tronic,5,85,86,79,77
AUDI,Q5 ESTATE,2.0 TFSI Quattro Sport 5dr S Tronic [Tech Pack],5,85,86,79,77
AUDI,Q5 ESTATE,2.0 TFSI Quattro Vorsprung 5dr S Tronic,5,85,86,79,77
AUDI,Q5 ESTATE,SQ5 TFSI Quattro Black Edition 5dr S Tronic,5,85,86,79,77
AUDI,Q5 ESTATE,SQ5 TFSI Quattro Black Edition 5dr S Tronic [Tech],5,85,86,79,77
AUDI,Q5 ESTATE,SQ5 TFSI Quattro Vorsprung 5dr S Tronic,5,85,86,79,77
AUDI,Q5 SPORTBACK,2.0 TFSI Quattro Black Edition 5dr S Tronic,5,85,86,79,77
AUDI,Q5 SPORTBACK,2.0 TFSI Quattro Black Edition 5dr S Tronic [Tech],5,85,86,79,77
AUDI,Q5 SPORTBACK,2.0 TFSI Quattro S Line 5dr S Tronic,5,85,86,79,77
AUDI,Q5 SPORTBACK,2.0 TFSI Quattro S Line 5dr S Tronic [Tech Pack],5,85,86,79,77
AUDI,Q5 SPORTBACK,2.0 TFSI Quattro Sport 5dr S Tronic,5,85,86,79,77
AUDI,Q5 SPORTBACK,2.0 TFSI Quattro Sport 5dr S Tronic [Tech Pack],5,85,86,79,77
AUDI,Q5 SPORTBACK,2.0 TFSI Quattro Vorsprung 5dr S Tronic,5,85,86,79,77
AUDI,Q5 SPORTBACK,SQ5 TFSI Quattro Black Edition 5dr S Tronic,5,85,86,79,77
AUDI,Q5 SPORTBACK,SQ5 TFSI Quattro Black Edition 5dr S Tronic [Tech],5,85,86,79,77
AUDI,Q5 SPORTBACK,SQ5 TFSI Quattro Vorsprung 5dr S Tronic,5,85,86,79,77
AUDI,Q6 E-TRON ESTATE,185kW 83kWh S Line 5dr Auto,5,91,92,81,80
AUDI,Q6 E-TRON ESTATE,185kW 83kWh Sport 5dr Auto,5,91,92,81,80
AUDI,Q6 E-TRON ESTATE,225kW Performance 100kWh S Line 5dr Auto,5,91,92,81,80
AUDI,Q6 E-TRON ESTATE,225kW Performance 100kWh Sport 5dr Auto,5,91,92,81,80
AUDI,Q6 E-TRON SPORTBACK,185kW 83kWh S Line 5dr Auto,5,91,92,81,80
AUDI,Q6 E-TRON SPORTBACK,185kW 83kWh Sport 5dr Auto,5,91,92,81,80
AUDI,Q6 E-TRON SPORTBACK,225kW Performance 100kWh S Line 5dr Auto,5,91,92,81,80
AUDI,Q6 E-TRON SPORTBACK,225kW Performance 100kWh Sport 5dr Auto,5,91,92,81,80
BMW,1 SERIES HATCHBACK,120 M Sport 5dr Step Auto,4,78,84,85,80
BMW,1 SERIES HATCHBACK,120 M Sport 5dr Step Auto [Pro Pack],4,78,84,85,80
BMW,1 SERIES HATCHBACK,120 M Sport 5dr Step Auto [Tech+ Pack],4,78,84,85,80
BMW,1 SERIES HATCHBACK,120 M Sport 5dr Step Auto [Tech+/Pro Pack],4,78,84,85,80
BMW,1 SERIES HATCHBACK,120 Sport 5dr Step Auto,4,78,84,85,80
BMW,1 SERIES HATCHBACK,120 Sport 5dr Step Auto [Tech+ Pack],4,78,84,85,80
BMW,1 SERIES HATCHBACK,123 xDrive M Sport 5dr Step Auto,4,78,84,85,80
BMW,1 SERIES HATCHBACK,123 xDrive M Sport 5dr Step Auto [Pro Pack],4,78,84,85,80
BMW,1 SERIES HATCHBACK,123 xDrive M Sport 5dr Step Auto [Tech+ Pack],4,78,84,85,80
BMW,1 SERIES HATCHBACK,123 xDrive M Sport 5dr Step Auto [Tech+/Pro Pack],4,78,84,85,80
BMW,1 SERIES HATCHBACK,M135 xDrive 5dr Step Auto,4,78,84,85,80
BMW,1 SERIES HATCHBACK,M135 xDrive 5dr Step Auto [Pro Pack],4,78,84,85,80
BMW,1 SERIES HATCHBACK,M135 xDrive 5dr Step Auto [Tech+ Pack],4,78,84,85,80
BMW,1 SERIES HATCHBACK,M135 xDrive 5dr Step Auto [Tech+/Pro Pack],4,78,84,85,80
BMW,2 SERIES ACTIVE TOURER,220i MHT Luxury 5dr DCT,5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,220i MHT Luxury 5dr DCT [Tech Plus Pack],5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,220i MHT M Sport 5dr DCT,5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,220i MHT M Sport 5dr DCT [Tech Plus Pack],5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,220i MHT Sport 5dr DCT,5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,220i MHT Sport 5dr DCT [Tech Plus Pack],5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,223i MHT Luxury 5dr DCT,5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,223i MHT Luxury 5dr DCT [Tech Plus Pack],5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,223i MHT M Sport 5dr DCT,5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,223i MHT M Sport 5dr DCT [Tech Plus Pack],5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,223i MHT Sport 5dr DCT,5,88,81,79,92
BMW,2 SERIES ACTIVE TOURER,223i MHT Sport 5dr DCT [Tech Plus Pack],5,88,81,79,92
BMW,2 SERIES COUPE,220i M Sport 2dr Step Auto,4,82,81,67,64
BMW,2 SERIES COUPE,220i M Sport 2dr Step Auto [Pro Pack],4,82,81,67,64
BMW,2 SERIES COUPE,220i M Sport 2dr Step Auto [Tech+ Pack],4,82,81,67,64
BMW,2 SERIES COUPE,220i M Sport 2dr Step Auto [Tech+/Pro Pack],4,82,81,67,64
BMW,2 SERIES COUPE,230i M Sport 2dr Step Auto,4,82,81,67,64
BMW,2 SERIES COUPE,230i M Sport 2dr Step Auto [Pro Pack],4,82,81,67,64
BMW,2 SERIES COUPE,230i M Sport 2dr Step Auto [Tech+ Pack],4,82,81,67,64
BMW,2 SERIES COUPE,230i M Sport 2dr Step Auto [Tech+/Pro Pack],4,82,81,67,64
BMW,2 SERIES COUPE,M240i xDrive 2dr Step Auto,4,82,81,67,64
BMW,2 SERIES COUPE,M240i xDrive 2dr Step Auto [Pro Pack],4,82,81,67,64
BMW,2 SERIES COUPE,M240i xDrive 2dr Step Auto [Tech Pack],4,82,81,67,64
BMW,2 SERIES COUPE,M240i xDrive 2dr Step Auto [Tech/Pro Pack],4,82,81,67,64
BMW,2 SERIES COUPE,M240i xDrive 392 2dr Step Auto,4,82,81,67,64
BMW,2 SERIES COUPE,M240i xDrive 392 2dr Step Auto [Pro Pack],4,82,81,67,64
BMW,2 SERIES COUPE,M240i xDrive 392 2dr Step Auto [Tech+ Pack],4,82,81,67,64
BMW,2 SERIES COUPE,M240i xDrive 392 2dr Step Auto [Tech+/Pro Pack],4,82,81,67,64
BMW,3 SERIES SALOON,320i M Sport 4dr Step Auto,5,97,87,87,76
BMW,3 SERIES SALOON,320i M Sport 4dr Step Auto [Pro Pack],5,97,87,87,76
BMW,3 SERIES SALOON,320i M Sport 4dr Step Auto [Tech Pack],5,97,87,87,76
BMW,3 SERIES SALOON,320i M Sport 4dr Step Auto [Tech/Pro Pack],5,97,87,87,76
BMW,3 SERIES SALOON,320i Sport 4dr Step Auto,5,97,87,87,76
BMW,3 SERIES TOURING,320i M Sport 5dr Step Auto,5,97,87,87,76
BMW,3 SERIES TOURING,320i M Sport 5dr Step Auto [Pro Pack],5,97,87,87,76
BMW,3 SERIES TOURING,320i M Sport 5dr Step Auto [Tech Pack],5,97,87,87,76
BMW,3 SERIES TOURING,320i M Sport 5dr Step Auto [Tech/Pro Pack],5,97,87,87,76
BMW,3 SERIES TOURING,320i Sport 5dr Step Auto,5,97,87,87,76
BMW,4 SERIES CONVERTIBLE,420i M Sport 2dr Step Auto,5,96,80,93,72
BMW,4 SERIES CONVERTIBLE,420i M Sport 2dr Step Auto [Pro Pack],5,96,80,93,72
BMW,4 SERIES CONVERTIBLE,420i M Sport 2dr Step Auto [Tech Pack],5,97,83,93,72
BMW,4 SERIES CONVERTIBLE,420i M Sport 2dr Step Auto [Tech/Pro Pack],5,97,83,93,72
BMW,4 SERIES CONVERTIBLE,M440i xDrive MHT 2dr Step Auto,5,96,80,93,72
BMW,4 SERIES COUPE,420i M Sport 2dr Step Auto,5,97,83,93,72
BMW,4 SERIES COUPE,420i M Sport 2dr Step Auto [Pro Pack],5,97,83,93,72
BMW,4 SERIES COUPE,420i M Sport 2dr Step Auto [Tech Pack],5,97,83,93,72
BMW,4 SERIES COUPE,420i M Sport 2dr Step Auto [Tech/Pro Pack],5,97,83,93,72
BMW,4 SERIES COUPE,M440i xDrive MHT 2dr Step Auto,5,97,83,93,72
BMW,5 SERIES SALOON,520i M Sport 4dr Auto,,89,,86,78
BMW,5 SERIES SALOON,520i M Sport 4dr Auto [Comfort Plus],,89,,86,78
BMW,5 SERIES SALOON,520i M Sport 4dr Auto [Tech Plus/Comfort Plus],,89,,86,78
